Year,Geography,Source,GeoCode,Value
2007,data.Nova Scotia,data.Buildings,12,2.9
2008,data.Nova Scotia,data.Buildings,12,2.7
2009,data.Nova Scotia,data.Buildings,12,2.7
2010,data.Nova Scotia,data.Buildings,12,2.6
2011,data.Nova Scotia,data.Buildings,12,3.0
2012,data.Nova Scotia,data.Buildings,12,2.5
2013,data.Nova Scotia,data.Buildings,12,2.4
2014,data.Nova Scotia,data.Buildings,12,2.1
2015,data.Nova Scotia,data.Buildings,12,2.2
2016,data.Nova Scotia,data.Buildings,12,1.9
2017,data.Nova Scotia,data.Buildings,12,2.0
2018,data.Nova Scotia,data.Buildings,12,2.1
2019,data.Nova Scotia,data.Buildings,12,2.1
2020,data.Nova Scotia,data.Buildings,12,2.0
2021,data.Nova Scotia,data.Buildings,12,1.9
1990,data.New Brunswick,data.Buildings,13,1.7
1991,data.New Brunswick,data.Buildings,13,1.7
1992,data.New Brunswick,data.Buildings,13,1.6
1993,data.New Brunswick,data.Buildings,13,1.5
1994,data.New Brunswick,data.Buildings,13,1.5
1995,data.New Brunswick,data.Buildings,13,1.4
1996,data.New Brunswick,data.Buildings,13,1.3
1997,data.New Brunswick,data.Buildings,13,1.5
1998,data.New Brunswick,data.Buildings,13,1.3
1999,data.New Brunswick,data.Buildings,13,1.2
2000,data.New Brunswick,data.Buildings,13,1.5
2001,data.New Brunswick,data.Buildings,13,1.2
2002,data.New Brunswick,data.Buildings,13,1.2
2003,data.New Brunswick,data.Buildings,13,1.4
2004,data.New Brunswick,data.Buildings,13,1.6
2005,data.New Brunswick,data.Buildings,13,1.4
2006,data.New Brunswick,data.Buildings,13,1.5
2007,data.New Brunswick,data.Buildings,13,1.6
2008,data.New Brunswick,data.Buildings,13,1.6
2009,data.New Brunswick,data.Buildings,13,1.3
2010,data.New Brunswick,data.Buildings,13,1.5
2011,data.New Brunswick,data.Buildings,13,1.9
2012,data.New Brunswick,data.Buildings,13,1.9
2013,data.New Brunswick,data.Buildings,13,1.1
2014,data.New Brunswick,data.Buildings,13,1.3
2015,data.New Brunswick,data.Buildings,13,1.4
2016,data.New Brunswick,data.Buildings,13,1.3
2017,data.New Brunswick,data.Buildings,13,1.1
2018,data.New Brunswick,data.Buildings,13,1.1
2019,data.New Brunswick,data.Buildings,13,1.1
2020,data.New Brunswick,data.Buildings,13,1.0
2021,data.New Brunswick,data.Buildings,13,0.9
1990,data.Quebec,data.Buildings,24,11.7
1991,data.Quebec,data.Buildings,24,11.0
1992,data.Quebec,data.Buildings,24,11.7
1993,data.Quebec,data.Buildings,24,12.0
1994,data.Quebec,data.Buildings,24,11.8
1995,data.Quebec,data.Buildings,24,11.9
1996,data.Quebec,data.Buildings,24,12.3
1997,data.Quebec,data.Buildings,24,11.9
1998,data.Quebec,data.Buildings,24,10.7
1999,data.Quebec,data.Buildings,24,11.2
2000,data.Quebec,data.Buildings,24,12.2
2001,data.Quebec,data.Buildings,24,12.0
2002,data.Quebec,data.Buildings,24,12.6
2003,data.Quebec,data.Buildings,24,13.6
2004,data.Quebec,data.Buildings,24,13.6
2005,data.Quebec,data.Buildings,24,12.3
2006,data.Quebec,data.Buildings,24,11.2
2007,data.Quebec,data.Buildings,24,11.6
2008,data.Quebec,data.Buildings,24,10.7
2009,data.Quebec,data.Buildings,24,11.5
2010,data.Quebec,data.Buildings,24,10.4
2011,data.Quebec,data.Buildings,24,10.4
2012,data.Quebec,data.Buildings,24,9.1
2013,data.Quebec,data.Buildings,24,9.4
2014,data.Quebec,data.Buildings,24,9.9
2015,data.Quebec,data.Buildings,24,10.0
2016,data.Quebec,data.Buildings,24,10.2
2017,data.Quebec,data.Buildings,24,10.2
2018,data.Quebec,data.Buildings,24,10.2
2019,data.Quebec,data.Buildings,24,10.5
2020,data.Quebec,data.Buildings,24,9.4
2021,data.Quebec,data.Buildings,24,9.4
1990,data.Ontario,data.Buildings,35,27.5
1991,data.Ontario,data.Buildings,35,27.7
1992,data.Ontario,data.Buildings,35,29.6
1993,data.Ontario,data.Buildings,35,30.8
1994,data.Ontario,data.Buildings,35,31.6
1995,data.Ontario,data.Buildings,35,31.0
1996,data.Ontario,data.Buildings,35,34.2
1997,data.Ontario,data.Buildings,35,33.4
1998,data.Ontario,data.Buildings,35,29.0
1999,data.Ontario,data.Buildings,35,31.8
2000,data.Ontario,data.Buildings,35,34.4
2001,data.Ontario,data.Buildings,35,33.7
2002,data.Ontario,data.Buildings,35,34.1
2003,data.Ontario,data.Buildings,35,36.9
2004,data.Ontario,data.Buildings,35,36.5
2005,data.Ontario,data.Buildings,35,36.1
2006,data.Ontario,data.Buildings,35,32.6
2007,data.Ontario,data.Buildings,35,35.2
2008,data.Ontario,data.Buildings,35,35.7
2009,data.Ontario,data.Buildings,35,33.9
2010,data.Ontario,data.Buildings,35,32.8
2011,data.Ontario,data.Buildings,35,35.3
2012,data.Ontario,data.Buildings,35,32.9
2013,data.Ontario,data.Buildings,35,36.2
2014,data.Ontario,data.Buildings,35,37.7
2015,data.Ontario,data.Buildings,35,37.4
2016,data.Ontario,data.Buildings,35,36.4
2017,data.Ontario,data.Buildings,35,37.4
2018,data.Ontario,data.Buildings,35,40.1
2019,data.Ontario,data.Buildings,35,40.0
2020,data.Ontario,data.Buildings,35,38.5
2021,data.Ontario,data.Buildings,35,37.6
1990,data.Manitoba,data.Buildings,46,3.1
1991,data.Manitoba,data.Buildings,46,3.0
1992,data.Manitoba,data.Buildings,46,3.0
1993,data.Manitoba,data.Buildings,46,3.1
1994,data.Manitoba,data.Buildings,46,2.9
1995,data.Manitoba,data.Buildings,46,3.1
1996,data.Manitoba,data.Buildings,46,3.4
1997,data.Manitoba,data.Buildings,46,3.2
1998,data.Manitoba,data.Buildings,46,2.9
1999,data.Manitoba,data.Buildings,46,2.9
2000,data.Manitoba,data.Buildings,46,3.2
2001,data.Manitoba,data.Buildings,46,2.9
2002,data.Manitoba,data.Buildings,46,3.1
2003,data.Manitoba,data.Buildings,46,2.9
2004,data.Manitoba,data.Buildings,46,3.0
2005,data.Manitoba,data.Buildings,46,2.7
2006,data.Manitoba,data.Buildings,46,2.4
2007,data.Manitoba,data.Buildings,46,2.6
2008,data.Manitoba,data.Buildings,46,2.8
2009,data.Manitoba,data.Buildings,46,2.6
2010,data.Manitoba,data.Buildings,46,2.6
2011,data.Manitoba,data.Buildings,46,2.6
2012,data.Manitoba,data.Buildings,46,2.5
2013,data.Manitoba,data.Buildings,46,2.9
2014,data.Manitoba,data.Buildings,46,3.0
2015,data.Manitoba,data.Buildings,46,2.7
2016,data.Manitoba,data.Buildings,46,2.7
2017,data.Manitoba,data.Buildings,46,2.9
2018,data.Manitoba,data.Buildings,46,3.2
2019,data.Manitoba,data.Buildings,46,3.2
2020,data.Manitoba,data.Buildings,46,3.0
2021,data.Manitoba,data.Buildings,46,2.9
1990,data.Saskatchewan,data.Buildings,47,3.2
1991,data.Saskatchewan,data.Buildings,47,3.3
1992,data.Saskatchewan,data.Buildings,47,3.1
1993,data.Saskatchewan,data.Buildings,47,3.6
1994,data.Saskatchewan,data.Buildings,47,3.4
1995,data.Saskatchewan,data.Buildings,47,3.3
1996,data.Saskatchewan,data.Buildings,47,3.9
1997,data.Saskatchewan,data.Buildings,47,3.3
1998,data.Saskatchewan,data.Buildings,47,3.2
1999,data.Saskatchewan,data.Buildings,47,3.6
2000,data.Saskatchewan,data.Buildings,47,3.7
2001,data.Saskatchewan,data.Buildings,47,3.6
2002,data.Saskatchewan,data.Buildings,47,4.1
2003,data.Saskatchewan,data.Buildings,47,3.7
2004,data.Saskatchewan,data.Buildings,47,3.5
2005,data.Saskatchewan,data.Buildings,47,3.4
2006,data.Saskatchewan,data.Buildings,47,3.3
2007,data.Saskatchewan,data.Buildings,47,3.1
2008,data.Saskatchewan,data.Buildings,47,3.3
2009,data.Saskatchewan,data.Buildings,47,3.7
2010,data.Saskatchewan,data.Buildings,47,3.6
2011,data.Saskatchewan,data.Buildings,47,3.4
2012,data.Saskatchewan,data.Buildings,47,3.2
2013,data.Saskatchewan,data.Buildings,47,3.4
2014,data.Saskatchewan,data.Buildings,47,3.4
2015,data.Saskatchewan,data.Buildings,47,3.3
2016,data.Saskatchewan,data.Buildings,47,3.5
2017,data.Saskatchewan,data.Buildings,47,3.7
2018,data.Saskatchewan,data.Buildings,47,4.1
2019,data.Saskatchewan,data.Buildings,47,4.3
2020,data.Saskatchewan,data.Buildings,47,3.9
2021,data.Saskatchewan,data.Buildings,47,3.9
1990,data.Alberta,data.Buildings,48,12.2
1991,data.Alberta,data.Buildings,48,12.0
1992,data.Alberta,data.Buildings,48,11.4
1993,data.Alberta,data.Buildings,48,12.1
1994,data.Alberta,data.Buildings,48,12.8
1995,data.Alberta,data.Buildings,48,14.1
1996,data.Alberta,data.Buildings,48,15.5
1997,data.Alberta,data.Buildings,48,14.9
1998,data.Alberta,data.Buildings,48,14.1
1999,data.Alberta,data.Buildings,48,13.8
2000,data.Alberta,data.Buildings,48,15.7
2001,data.Alberta,data.Buildings,48,13.7
2002,data.Alberta,data.Buildings,48,15.9
2003,data.Alberta,data.Buildings,48,18.1
2004,data.Alberta,data.Buildings,48,17.3
2005,data.Alberta,data.Buildings,48,16.2
2006,data.Alberta,data.Buildings,48,16.4
2007,data.Alberta,data.Buildings,48,18.5
2008,data.Alberta,data.Buildings,48,18.3
2009,data.Alberta,data.Buildings,48,18.3
2010,data.Alberta,data.Buildings,48,18.0
2011,data.Alberta,data.Buildings,48,19.2
2012,data.Alberta,data.Buildings,48,22.8
2013,data.Alberta,data.Buildings,48,20.5
2014,data.Alberta,data.Buildings,48,19.1
2015,data.Alberta,data.Buildings,48,19.1
2016,data.Alberta,data.Buildings,48,19.4
2017,data.Alberta,data.Buildings,48,20.4
2018,data.Alberta,data.Buildings,48,21.7
2019,data.Alberta,data.Buildings,48,21.9
2020,data.Alberta,data.Buildings,48,21.0
2021,data.Alberta,data.Buildings,48,20.4
1990,data.British Columbia,data.Buildings,59,7.7
1991,data.British Columbia,data.Buildings,59,7.8
1992,data.British Columbia,data.Buildings,59,7.8
1993,data.British Columbia,data.Buildings,59,8.7
1994,data.British Columbia,data.Buildings,59,8.3
1995,data.British Columbia,data.Buildings,59,8.4
1996,data.British Columbia,data.Buildings,59,9.1
1997,data.British Columbia,data.Buildings,59,8.6
1998,data.British Columbia,data.Buildings,59,8.0
1999,data.British Columbia,data.Buildings,59,8.5
2000,data.British Columbia,data.Buildings,59,8.8
2001,data.British Columbia,data.Buildings,59,8.7
2002,data.British Columbia,data.Buildings,59,9.2
2003,data.British Columbia,data.Buildings,59,8.2
2004,data.British Columbia,data.Buildings,59,8.2
2005,data.British Columbia,data.Buildings,59,8.4
2006,data.British Columbia,data.Buildings,59,8.4
2007,data.British Columbia,data.Buildings,59,8.3
2008,data.British Columbia,data.Buildings,59,8.5
2009,data.British Columbia,data.Buildings,59,8.2
2010,data.British Columbia,data.Buildings,59,8.2
2011,data.British Columbia,data.Buildings,59,8.3
2012,data.British Columbia,data.Buildings,59,8.0
2013,data.British Columbia,data.Buildings,59,8.0
2014,data.British Columbia,data.Buildings,59,8.0
2015,data.British Columbia,data.Buildings,59,7.5
2016,data.British Columbia,data.Buildings,59,8.0
2017,data.British Columbia,data.Buildings,59,8.6
2018,data.British Columbia,data.Buildings,59,8.4
2019,data.British Columbia,data.Buildings,59,8.8
2020,data.British Columbia,data.Buildings,59,8.9
2021,data.British Columbia,data.Buildings,59,9.1
1990,data.Yukon,data.Buildings,60,0.1
1991,data.Yukon,data.Buildings,60,0.1
1992,data.Yukon,data.Buildings,60,0.1
1993,data.Yukon,data.Buildings,60,0.1
1994,data.Yukon,data.Buildings,60,0.1
1995,data.Yukon,data.Buildings,60,0.1
1996,data.Yukon,data.Buildings,60,0.1
1997,data.Yukon,data.Buildings,60,0.1
1998,data.Yukon,data.Buildings,60,0.1
1999,data.Yukon,data.Buildings,60,0.1
2000,data.Yukon,data.Buildings,60,0.1
2001,data.Yukon,data.Buildings,60,0.1
2002,data.Yukon,data.Buildings,60,0.1
2003,data.Yukon,data.Buildings,60,0.1
2004,data.Yukon,data.Buildings,60,0.1
2005,data.Yukon,data.Buildings,60,0.1
2006,data.Yukon,data.Buildings,60,0.1
2007,data.Yukon,data.Buildings,60,0.1
2008,data.Yukon,data.Buildings,60,0.1
2009,data.Yukon,data.Buildings,60,0.1
2010,data.Yukon,data.Buildings,60,0.1
2011,data.Yukon,data.Buildings,60,0.1
2012,data.Yukon,data.Buildings,60,0.1
2013,data.Yukon,data.Buildings,60,0.1
2014,data.Yukon,data.Buildings,60,0.0
2015,data.Yukon,data.Buildings,60,0.0
2016,data.Yukon,data.Buildings,60,0.0
2017,data.Yukon,data.Buildings,60,0.0
2018,data.Yukon,data.Buildings,60,0.0
2019,data.Yukon,data.Buildings,60,0.0
2020,data.Yukon,data.Buildings,60,0.0
2021,data.Yukon,data.Buildings,60,0.0
1999,data.Northwest Territories,data.Buildings,61,0.3
2000,data.Northwest Territories,data.Buildings,61,0.3
2001,data.Northwest Territories,data.Buildings,61,0.3
2002,data.Northwest Territories,data.Buildings,61,0.3
2003,data.Northwest Territories,data.Buildings,61,0.3
2004,data.Northwest Territories,data.Buildings,61,0.3
2005,data.Northwest Territories,data.Buildings,61,0.2
2006,data.Northwest Territories,data.Buildings,61,0.2
2007,data.Northwest Territories,data.Buildings,61,0.3
2008,data.Northwest Territories,data.Buildings,61,0.3
2009,data.Northwest Territories,data.Buildings,61,0.4
2010,data.Northwest Territories,data.Buildings,61,0.3
2011,data.Northwest Territories,data.Buildings,61,0.3
2012,data.Northwest Territories,data.Buildings,61,0.3
2013,data.Northwest Territories,data.Buildings,61,0.3
2014,data.Northwest Territories,data.Buildings,61,0.3
2015,data.Northwest Territories,data.Buildings,61,0.3
2016,data.Northwest Territories,data.Buildings,61,0.1
2017,data.Northwest Territories,data.Buildings,61,0.1
2018,data.Northwest Territories,data.Buildings,61,0.1
2019,data.Northwest Territories,data.Buildings,61,0.1
2020,data.Northwest Territories,data.Buildings,61,0.1
2021,data.Northwest Territories,data.Buildings,61,0.1
1999,data.Nunavut,data.Buildings,62,0.0
2000,data.Nunavut,data.Buildings,62,0.0
2001,data.Nunavut,data.Buildings,62,0.0
2002,data.Nunavut,data.Buildings,62,0.0
2003,data.Nunavut,data.Buildings,62,0.0
2004,data.Nunavut,data.Buildings,62,0.0
2005,data.Nunavut,data.Buildings,62,0.0
2006,data.Nunavut,data.Buildings,62,0.0
2007,data.Nunavut,data.Buildings,62,0.0
2008,data.Nunavut,data.Buildings,62,0.0
2009,data.Nunavut,data.Buildings,62,0.0
2010,data.Nunavut,data.Buildings,62,0.0
2011,data.Nunavut,data.Buildings,62,0.0
2012,data.Nunavut,data.Buildings,62,0.0
2013,data.Nunavut,data.Buildings,62,0.0
2014,data.Nunavut,data.Buildings,62,0.0
2015,data.Nunavut,data.Buildings,62,0.0
2016,data.Nunavut,data.Buildings,62,0.0
2017,data.Nunavut,data.Buildings,62,0.0
2018,data.Nunavut,data.Buildings,62,0.0
2019,data.Nunavut,data.Buildings,62,0.0
2020,data.Nunavut,data.Buildings,62,0.0
2021,data.Nunavut,data.Buildings,62,0.0
1990,data.Canada,data.Coal Production,,4.0
1991,data.Canada,data.Coal Production,,4.0
1992,data.Canada,data.Coal Production,,4.0
1993,data.Canada,data.Coal Production,,4.0
1994,data.Canada,data.Coal Production,,4.0
1995,data.Canada,data.Coal Production,,4.0
1996,data.Canada,data.Coal Production,,4.0
1997,data.Canada,data.Coal Production,,4.0
1998,data.Canada,data.Coal Production,,4.0
1999,data.Canada,data.Coal Production,,4.0
2000,data.Canada,data.Coal Production,,4.0
2001,data.Canada,data.Coal Production,,4.0
2002,data.Canada,data.Coal Production,,3.0
2003,data.Canada,data.Coal Production,,3.0
2004,data.Canada,data.Coal Production,,3.0
2005,data.Canada,data.Coal Production,,3.0
2006,data.Canada,data.Coal Production,,3.0
2007,data.Canada,data.Coal Production,,3.0
2008,data.Canada,data.Coal Production,,3.0
2009,data.Canada,data.Coal Production,,3.0
2010,data.Canada,data.Coal Production,,3.0
2011,data.Canada,data.Coal Production,,3.0
2012,data.Canada,data.Coal Production,,3.0
2013,data.Canada,data.Coal Production,,3.0
2014,data.Canada,data.Coal Production,,3.0
2015,data.Canada,data.Coal Production,,3.0
2016,data.Canada,data.Coal Production,,3.0
2017,data.Canada,data.Coal Production,,3.0
2018,data.Canada,data.Coal Production,,3.0
2019,data.Canada,data.Coal Production,,3.0
2020,data.Canada,data.Coal Production,,3.0
2021,data.Canada,data.Coal Production,,3.0
1990,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1991,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1992,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1993,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1994,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1995,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1996,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1997,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1998,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1999,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2000,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2001,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2002,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2003,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2004,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2005,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2006,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2007,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2008,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2009,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2010,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2011,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2012,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2013,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2014,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2015,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2016,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2017,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2018,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2019,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2020,data.Newfoundland and Labrador,data.Coal Production,10,0.0
2021,data.Newfoundland and Labrador,data.Coal Production,10,0.0
1990,data.Prince Edward Island,data.Coal Production,11,0.0
1991,data.Prince Edward Island,data.Coal Production,11,0.0
1992,data.Prince Edward Island,data.Coal Production,11,0.0
1993,data.Prince Edward Island,data.Coal Production,11,0.0
1994,data.Prince Edward Island,data.Coal Production,11,0.0
1995,data.Prince Edward Island,data.Coal Production,11,0.0
1996,data.Prince Edward Island,data.Coal Production,11,0.0
1997,data.Prince Edward Island,data.Coal Production,11,0.0
1998,data.Prince Edward Island,data.Coal Production,11,0.0
1999,data.Prince Edward Island,data.Coal Production,11,0.0
2000,data.Prince Edward Island,data.Coal Production,11,0.0
2001,data.Prince Edward Island,data.Coal Production,11,0.0
2002,data.Prince Edward Island,data.Coal Production,11,0.0
2003,data.Prince Edward Island,data.Coal Production,11,0.0
2004,data.Prince Edward Island,data.Coal Production,11,0.0
2005,data.Prince Edward Island,data.Coal Production,11,0.0
2006,data.Prince Edward Island,data.Coal Production,11,0.0
2007,data.Prince Edward Island,data.Coal Production,11,0.0
2008,data.Prince Edward Island,data.Coal Production,11,0.0
2009,data.Prince Edward Island,data.Coal Production,11,0.0
2010,data.Prince Edward Island,data.Coal Production,11,0.0
2011,data.Prince Edward Island,data.Coal Production,11,0.0
2012,data.Prince Edward Island,data.Coal Production,11,0.0
2013,data.Prince Edward Island,data.Coal Production,11,0.0
2014,data.Prince Edward Island,data.Coal Production,11,0.0
2015,data.Prince Edward Island,data.Coal Production,11,0.0
2016,data.Prince Edward Island,data.Coal Production,11,0.0
2017,data.Prince Edward Island,data.Coal Production,11,0.0
2018,data.Prince Edward Island,data.Coal Production,11,0.0
2019,data.Prince Edward Island,data.Coal Production,11,0.0
2020,data.Prince Edward Island,data.Coal Production,11,0.0
2021,data.Prince Edward Island,data.Coal Production,11,0.0
1990,data.Nova Scotia,data.Coal Production,12,1.7
1991,data.Nova Scotia,data.Coal Production,12,1.7
1992,data.Nova Scotia,data.Coal Production,12,1.4
1993,data.Nova Scotia,data.Coal Production,12,1.5
1994,data.Nova Scotia,data.Coal Production,12,1.3
1995,data.Nova Scotia,data.Coal Production,12,1.0
1996,data.Nova Scotia,data.Coal Production,12,0.8
