Year,Géographie,Source,Value
2008,Saskatchewan,Charbon,0.033687194
2008,Saskatchewan,Électricité,14.12523079
2008,Saskatchewan,Transports,7.690322103
2008,Saskatchewan,Industrie lourde,3.367969519
2008,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.762264317
2008,Saskatchewan,Bâtiments,3.201543538
2008,Saskatchewan,Déchets et autres,1.402989701
2008,Saskatchewan,Agriculture,16.27949321
2009,Saskatchewan,Inventaire provincial,68.52558628
2009,Saskatchewan,Exploitation pétrolière et gazière,21.72764849
2009,Saskatchewan,Charbon,0.040379925
2009,Saskatchewan,Électricité,15.02966626
2009,Saskatchewan,Transports,8.041616244
2009,Saskatchewan,Industrie lourde,2.448166329
2009,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.623854637
2009,Saskatchewan,Bâtiments,3.560148091
2009,Saskatchewan,Déchets et autres,1.402204444
2009,Saskatchewan,Agriculture,15.65190186
2010,Saskatchewan,Inventaire provincial,68.32310474
2010,Saskatchewan,Exploitation pétrolière et gazière,21.07155327
2010,Saskatchewan,Charbon,0.039087535
2010,Saskatchewan,Électricité,14.9366681
2010,Saskatchewan,Transports,8.854631157
2010,Saskatchewan,Industrie lourde,2.945867116
2010,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.641395294
2010,Saskatchewan,Bâtiments,3.49124298
2010,Saskatchewan,Déchets et autres,1.403772758
2010,Saskatchewan,Agriculture,14.93888653
2011,Saskatchewan,Inventaire provincial,67.80782075
2011,Saskatchewan,Exploitation pétrolière et gazière,20.60916126
2011,Saskatchewan,Charbon,0.033595831
2011,Saskatchewan,Électricité,14.23246635
2011,Saskatchewan,Transports,8.357049981
2011,Saskatchewan,Industrie lourde,3.852836393
2011,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.723021715
2011,Saskatchewan,Bâtiments,3.26733073
2011,Saskatchewan,Déchets et autres,1.406951259
2011,Saskatchewan,Agriculture,15.32540723
2012,Saskatchewan,Inventaire provincial,70.39048174
2012,Saskatchewan,Exploitation pétrolière et gazière,21.24439295
2012,Saskatchewan,Charbon,0.032613334
2012,Saskatchewan,Électricité,14.69642574
2012,Saskatchewan,Transports,9.293581374
2012,Saskatchewan,Industrie lourde,3.834024544
2012,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.679697772
2012,Saskatchewan,Bâtiments,3.062842219
2012,Saskatchewan,Déchets et autres,1.408351819
2012,Saskatchewan,Agriculture,16.13855199
2013,Saskatchewan,Inventaire provincial,72.57537195
2013,Saskatchewan,Exploitation pétrolière et gazière,22.1220603
2013,Saskatchewan,Charbon,0.029123362
2013,Saskatchewan,Électricité,13.61735845
2013,Saskatchewan,Transports,10.2172552
2013,Saskatchewan,Industrie lourde,3.63286232
2013,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.667924657
2013,Saskatchewan,Bâtiments,3.265261942
2013,Saskatchewan,Déchets et autres,1.371689016
2013,Saskatchewan,Agriculture,17.6518367
2014,Saskatchewan,Inventaire provincial,74.18152398
2014,Saskatchewan,Exploitation pétrolière et gazière,24.10182652
2014,Saskatchewan,Charbon,0.028896913
2014,Saskatchewan,Électricité,13.76517103
2014,Saskatchewan,Transports,10.2191088
2014,Saskatchewan,Industrie lourde,3.324341169
2014,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.88757979
2014,Saskatchewan,Bâtiments,3.282084832
2014,Saskatchewan,Déchets et autres,1.363242483
2014,Saskatchewan,Agriculture,17.20927245
2015,Saskatchewan,Inventaire provincial,76.20147697
2015,Saskatchewan,Exploitation pétrolière et gazière,24.6374277
2015,Saskatchewan,Charbon,0.033587648
2015,Saskatchewan,Électricité,14.6971586
2015,Saskatchewan,Transports,10.7190728
2015,Saskatchewan,Industrie lourde,3.374077515
2015,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.826300224
2015,Saskatchewan,Bâtiments,3.077653275
2015,Saskatchewan,Déchets et autres,1.351618193
2015,Saskatchewan,Agriculture,17.48458102
2016,Saskatchewan,Inventaire provincial,73.82142616
2016,Saskatchewan,Exploitation pétrolière et gazière,22.50697343
2016,Saskatchewan,Charbon,0.028066545
2016,Saskatchewan,Électricité,14.58275897
2016,Saskatchewan,Transports,10.67530532
2016,Saskatchewan,Industrie lourde,3.233335528
2016,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.66148842
2016,Saskatchewan,Bâtiments,3.217863406
2016,Saskatchewan,Déchets et autres,1.336469327
2016,Saskatchewan,Agriculture,17.57916521
2017,Saskatchewan,Inventaire provincial,75.99198858
2017,Saskatchewan,Exploitation pétrolière et gazière,22.21408758
2017,Saskatchewan,Charbon,0.030394482
2017,Saskatchewan,Électricité,15.17636948
2017,Saskatchewan,Transports,11.27100285
2017,Saskatchewan,Industrie lourde,3.591467342
2017,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.647546943
2017,Saskatchewan,Bâtiments,3.567653259
2017,Saskatchewan,Déchets et autres,1.354723351
2017,Saskatchewan,Agriculture,18.13874329
2018,Saskatchewan,Inventaire provincial,76.21406677
2018,Saskatchewan,Exploitation pétrolière et gazière,21.01857719
2018,Saskatchewan,Charbon,0.033628934
2018,Saskatchewan,Électricité,14.76624916
2018,Saskatchewan,Transports,11.49177016
2018,Saskatchewan,Industrie lourde,4.465382567
2018,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.633391373
2018,Saskatchewan,Bâtiments,3.871936932
2018,Saskatchewan,Déchets et autres,1.367835393
2018,Saskatchewan,Agriculture,18.56529506
2019,Saskatchewan,Inventaire provincial,74.83491872
2019,Saskatchewan,Exploitation pétrolière et gazière,20.08528889
2019,Saskatchewan,Charbon,0.031695951
2019,Saskatchewan,Électricité,14.66804547
2019,Saskatchewan,Transports,11.33354887
2019,Saskatchewan,Industrie lourde,4.266710335
2019,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.621074804
2019,Saskatchewan,Bâtiments,4.065306711
2019,Saskatchewan,Déchets et autres,1.375220526
2019,Saskatchewan,Agriculture,18.38802716
1990,Yukon,Inventaire territorial,0.550025633
1990,Yukon,Exploitation pétrolière et gazière,0.000338651
1990,Yukon,Électricité,0.090232443
1990,Yukon,Transports,0.28113873
1990,Yukon,Industrie lourde,0.0308618
1990,Yukon,"Fabrication légère, construction et ressources forestières",0.016217799
1990,Yukon,Bâtiments,0.107428094
1990,Yukon,Déchets et autres,0.022702719
1990,Yukon,Agriculture,0.001105398
1991,Yukon,Inventaire territorial,0.512283201
1991,Yukon,Exploitation pétrolière et gazière,0.003978002
1991,Yukon,Électricité,0.055226356
1991,Yukon,Transports,0.276100001
1991,Yukon,Industrie lourde,0.033531433
1991,Yukon,"Fabrication légère, construction et ressources forestières",0.016041458
1991,Yukon,Bâtiments,0.0993484
1991,Yukon,Déchets et autres,0.023640036
1991,Yukon,Agriculture,0.004417515
1992,Yukon,Inventaire territorial,0.61714973
1992,Yukon,Exploitation pétrolière et gazière,0.118308219
1992,Yukon,Électricité,0.050597986
1992,Yukon,Transports,0.292528099
1992,Yukon,Industrie lourde,0.022242447
1992,Yukon,"Fabrication légère, construction et ressources forestières",0.015075689
1992,Yukon,Bâtiments,0.085159125
1992,Yukon,Déchets et autres,0.024655923
1992,Yukon,Agriculture,0.008582241
1993,Yukon,Inventaire territorial,0.516010736
1993,Yukon,Exploitation pétrolière et gazière,0.081900812
1993,Yukon,Électricité,0.029343119
1993,Yukon,Transports,0.248687125
1993,Yukon,Industrie lourde,0.013309634
1993,Yukon,"Fabrication légère, construction et ressources forestières",0.01332722
1993,Yukon,Bâtiments,0.098422852
1993,Yukon,Déchets et autres,0.025738811
1993,Yukon,Agriculture,0.005281163
1994,Yukon,Inventaire territorial,0.514608983
1994,Yukon,Exploitation pétrolière et gazière,0.070980482
1994,Yukon,Électricité,0.026671381
1994,Yukon,Transports,0.248977654
1994,Yukon,Industrie lourde,0.014908196
1994,Yukon,"Fabrication légère, construction et ressources forestières",0.017075376
1994,Yukon,Bâtiments,0.103948394
1994,Yukon,Déchets et autres,0.026517085
1994,Yukon,Agriculture,0.005530415
1995,Yukon,Inventaire territorial,0.580481018
1995,Yukon,Exploitation pétrolière et gazière,0.118282621
1995,Yukon,Électricité,0.051412303
1995,Yukon,Transports,0.256081173
1995,Yukon,Industrie lourde,0.022475534
1995,Yukon,"Fabrication légère, construction et ressources forestières",0.01278828
1995,Yukon,Bâtiments,0.083757225
1995,Yukon,Déchets et autres,0.027436702
1995,Yukon,Agriculture,0.008247179
1996,Yukon,Inventaire territorial,0.54658105
1996,Yukon,Exploitation pétrolière et gazière,0.088248294
1996,Yukon,Électricité,0.098091924
1996,Yukon,Transports,0.225459032
1996,Yukon,Industrie lourde,0.022623679
1996,Yukon,"Fabrication légère, construction et ressources forestières",0.006886518
1996,Yukon,Bâtiments,0.070590774
1996,Yukon,Déchets et autres,0.028575553
1996,Yukon,Agriculture,0.006105276
1997,Yukon,Inventaire territorial,0.548527462
1997,Yukon,Exploitation pétrolière et gazière,0.105961033
1997,Yukon,Électricité,0.08386203
1997,Yukon,Transports,0.238505794
1997,Yukon,Industrie lourde,0.014022401
1997,Yukon,"Fabrication légère, construction et ressources forestières",0.007746114
1997,Yukon,Bâtiments,0.063286909
1997,Yukon,Déchets et autres,0.029499204
1997,Yukon,Agriculture,0.005643977
1998,Yukon,Inventaire territorial,0.501094848
1998,Yukon,Exploitation pétrolière et gazière,0.112538379
1998,Yukon,Électricité,0.031278518
1998,Yukon,Transports,0.234948943
1998,Yukon,Industrie lourde,0.012221336
1998,Yukon,"Fabrication légère, construction et ressources forestières",0.005602183
1998,Yukon,Bâtiments,0.066880443
1998,Yukon,Déchets et autres,0.030220555
1998,Yukon,Agriculture,0.007404493
1999,Yukon,Inventaire territorial,0.592423527
1999,Yukon,Exploitation pétrolière et gazière,0.161448362
1999,Yukon,Électricité,0.029076688
1999,Yukon,Transports,0.259688224
1999,Yukon,Industrie lourde,0.011038329
1999,Yukon,"Fabrication légère, construction et ressources forestières",0.006514984
1999,Yukon,Bâtiments,0.082981089
1999,Yukon,Déchets et autres,0.030744207
1999,Yukon,Agriculture,0.010931644
2000,Yukon,Inventaire territorial,0.533977778
2000,Yukon,Exploitation pétrolière et gazière,0.135158771
2000,Yukon,Électricité,0.021305694
2000,Yukon,Transports,0.227956561
2000,Yukon,Industrie lourde,0.019871633
2000,Yukon,"Fabrication légère, construction et ressources forestières",0.006779689
2000,Yukon,Bâtiments,0.090374433
2000,Yukon,Déchets et autres,0.031417313
2000,Yukon,Agriculture,0.001113685
2001,Yukon,Inventaire territorial,0.529862122
2001,Yukon,Exploitation pétrolière et gazière,0.103460673
2001,Yukon,Électricité,0.021799104
2001,Yukon,Transports,0.24248327
2001,Yukon,Industrie lourde,0.021676665
2001,Yukon,"Fabrication légère, construction et ressources forestières",0.007368481
2001,Yukon,Bâtiments,0.086465916
2001,Yukon,Déchets et autres,0.03202115
2001,Yukon,Agriculture,0.014586864
2002,Yukon,Inventaire territorial,0.520452942
2002,Yukon,Exploitation pétrolière et gazière,0.083080687
2002,Yukon,Électricité,0.024439785
2002,Yukon,Transports,0.251862626
2002,Yukon,Industrie lourde,0.021246705
2002,Yukon,"Fabrication légère, construction et ressources forestières",0.00730969
2002,Yukon,Bâtiments,0.083868597
2002,Yukon,Déchets et autres,0.032678091
2002,Yukon,Agriculture,0.01596676
2003,Yukon,Inventaire territorial,0.515572822
2003,Yukon,Exploitation pétrolière et gazière,0.066764695
2003,Yukon,Électricité,0.019664701
2003,Yukon,Transports,0.239095875
2003,Yukon,Industrie lourde,0.024259534
2003,Yukon,"Fabrication légère, construction et ressources forestières",0.006380374
2003,Yukon,Bâtiments,0.103921722
2003,Yukon,Déchets et autres,0.032316322
2003,Yukon,Agriculture,0.023169599
2004,Yukon,Inventaire territorial,0.502743714
2004,Yukon,Exploitation pétrolière et gazière,0.052971975
2004,Yukon,Électricité,0.01774744
2004,Yukon,Transports,0.241944049
2004,Yukon,Industrie lourde,0.027521571
2004,Yukon,"Fabrication légère, construction et ressources forestières",0.006451714
2004,Yukon,Bâtiments,0.107600239
2004,Yukon,Déchets et autres,0.031968058
2004,Yukon,Agriculture,0.016538668
2005,Yukon,Inventaire territorial,0.567930836
2005,Yukon,Exploitation pétrolière et gazière,0.077393748
2005,Yukon,Électricité,0.022049849
2005,Yukon,Transports,0.310648502
2005,Yukon,Industrie lourde,0.020708439
2005,Yukon,"Fabrication légère, construction et ressources forestières",0.007108289
2005,Yukon,Bâtiments,0.090111719
2005,Yukon,Déchets et autres,0.031640956
2005,Yukon,Agriculture,0.008269334
2006,Yukon,Inventaire territorial,0.608135605
2006,Yukon,Exploitation pétrolière et gazière,0.091372687
2006,Yukon,Électricité,0.017478539
2006,Yukon,Transports,0.336601194
2006,Yukon,Industrie lourde,0.022561672
2006,Yukon,"Fabrication légère, construction et ressources forestières",0.009838362
2006,Yukon,Bâtiments,0.092874977
2006,Yukon,Déchets et autres,0.03132982
2006,Yukon,Agriculture,0.006078354
2007,Yukon,Inventaire territorial,0.627180549
2007,Yukon,Exploitation pétrolière et gazière,0.09859438
2007,Yukon,Électricité,0.017209638
2007,Yukon,Transports,0.349983437
2007,Yukon,Industrie lourde,0.023769812
2007,Yukon,"Fabrication légère, construction et ressources forestières",0.010455527
2007,Yukon,Bâtiments,0.096102322
2007,Yukon,Déchets et autres,0.031065433
2008,Yukon,Inventaire territorial,0.621110757
2008,Yukon,Exploitation pétrolière et gazière,0.056759773
2008,Yukon,Électricité,0.017478539
2008,Yukon,Transports,0.353626921
2008,Yukon,Industrie lourde,0.023677772
2008,Yukon,"Fabrication légère, construction et ressources forestières",0.032024938
2008,Yukon,Bâtiments,0.106697085
2008,Yukon,Déchets et autres,0.030845729
2009,Yukon,Inventaire territorial,0.579026412
2009,Yukon,Exploitation pétrolière et gazière,0.021791402
2009,Yukon,Électricité,0.016402937
2009,Yukon,Transports,0.381487398
2009,Yukon,Industrie lourde,0.015449764
2009,Yukon,"Fabrication légère, construction et ressources forestières",0.026399348
2009,Yukon,Bâtiments,0.086794807
2009,Yukon,Déchets et autres,0.030700755
2010,Yukon,Inventaire territorial,0.646599541
2010,Yukon,Exploitation pétrolière et gazière,0.03010076
2010,Yukon,Électricité,0.01801634
2010,Yukon,Transports,0.440361533
2010,Yukon,Industrie lourde,0.023043176
2010,Yukon,"Fabrication légère, construction et ressources forestières",0.022853865
2010,Yukon,Bâtiments,0.081613231
2010,Yukon,Déchets et autres,0.030610636
2011,Yukon,Inventaire territorial,0.683962532
2011,Yukon,Exploitation pétrolière et gazière,0.023313473
2011,Yukon,Électricité,0.026621159
2011,Yukon,Transports,0.460391119
2011,Yukon,Industrie lourde,0.024497614
2011,Yukon,"Fabrication légère, construction et ressources forestières",0.020337946
2011,Yukon,Bâtiments,0.098416613
2011,Yukon,Déchets et autres,0.030384609
2012,Yukon,Inventaire territorial,0.677166573
2012,Yukon,Exploitation pétrolière et gazière,0.025392894
2012,Yukon,Électricité,0.01774744
2012,Yukon,Transports,0.46405817
2012,Yukon,Industrie lourde,0.021845426
2012,Yukon,"Fabrication légère, construction et ressources forestières",0.018824062
2012,Yukon,Bâtiments,0.098991264
2012,Yukon,Déchets et autres,0.030307319
2013,Yukon,Inventaire territorial,0.599169858
2013,Yukon,Exploitation pétrolière et gazière,0.000310969
2013,Yukon,Électricité,0.016940738
2013,Yukon,Transports,0.425591846
2013,Yukon,Industrie lourde,0.018874804
2013,Yukon,"Fabrication légère, construction et ressources forestières",0.018990359
2013,Yukon,Bâtiments,0.088228478
2013,Yukon,Déchets et autres,0.030232664
2014,Yukon,Inventaire territorial,0.499178294
2014,Yukon,Exploitation pétrolière et gazière,0.000257212
2014,Yukon,Électricité,0.016402937
2014,Yukon,Transports,0.37710803
2014,Yukon,Industrie lourde,0.01587854
