Year,Géographie,Actif,GeoCode,Value
2023,Nouveau-Brunswick,Centrale énergétique nucléaire,13,51.4
2023,Nouveau-Brunswick,Centrale énergétique hydraulique,13,54.1
2023,Nouveau-Brunswick,Réseaux de transport d'électricité,13,52.1
2023,Nouveau-Brunswick,Réseau de distribution d'électricité,13,54.6
2023,Nouveau-Brunswick,Autres constructions de l'énergie électrique,13,70.5
2023,Nouveau-Brunswick,Construction liée aux installations de pétrole et de gaz,13,37.8
2023,Nouveau-Brunswick,Oléoducs,13,37.8
2023,Nouveau-Brunswick,Autres travaux de génie,13,57.2
2023,Nouveau-Brunswick,Installations d'élimination des déchets,13,53.9
2023,Nouveau-Brunswick,Installations récréatives de plein air,13,57.3
2023,Nouveau-Brunswick,Dépollution,13,83.0
2023,Nouveau-Brunswick,Autres machines et matériel,13,37.0
2023,Nouveau-Brunswick,"Turbines, turbogénérateurs et groupes générateurs de turbine",13,49.9
2023,Nouveau-Brunswick,Matériel de traitement de l'eau,13,66.4
2023,Nouveau-Brunswick,Transformateurs de puissance et de distribution,13,26.9
2023,Nouveau-Brunswick,Machines et matériel de transport,13,64.6
2023,Nouveau-Brunswick,Autobus,13,61.2
2023,Nouveau-Brunswick,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",13,67.1
2023,Québec,Total des actifs,24,57.3
2023,Québec,Immeubles commerciaux,24,58.6
2023,Québec,Installations sportives avec capacité d'accueil de spectateurs,24,55.7
2023,Québec,Installations récréatives intérieures,24,56.0
2023,Québec,Résidences d'étudiants,24,51.4
2023,Québec,Aéroports et autres gares de voyageurs,24,63.7
2023,Québec,Édifices de communications,24,50.9
2023,Québec,Bâtiments institutionnels,24,62.8
2023,Québec,"Écoles, collèges, universités et autres bâtiments d'enseignement",24,61.8
2023,Québec,Hôpitaux,24,68.1
2023,Québec,Maisons de soins infirmiers et résidences pour personnes âgées,24,67.4
2023,Québec,Centres religieux et lieux commémoratifs,24,49.9
2023,Québec,Musées,24,82.2
2023,Québec,Lieux historiques,24,85.2
2023,Québec,Bibliothèques,24,52.9
2023,Québec,Installations de sécurité publique,24,50.7
2023,Québec,Infrastructures de génie maritime,24,53.7
2023,Québec,Ports de mer,24,65.5
2023,Québec,Ports de plaisance et ports de commerce,24,24.8
2023,Québec,Canaux et voies navigables,24,59.1
2023,Québec,Autres infrastructures de génie maritime,24,78.9
2023,Québec,Infrastructures de génie liées aux transports,24,57.7
2023,Québec,Structures et réseaux autoroutiers et routiers,24,50.9
2023,Québec,Ponts,24,75.8
2023,Québec,Tunnels,24,89.3
2023,Québec,Lignes de chemins de fer,24,72.1
2023,Québec,Pistes d'atterrissage et de décollage,24,82.8
2023,Québec,Infrastructure d'adduction et de distribution d'eau,24,53.9
2023,Québec,Usines de filtration de l'eau,24,65.1
2023,Québec,Autres infrastructure d'eau,24,52.6
2023,Québec,Infrastructures pour les eaux usées,24,49.7
2023,Québec,Usines d'épuration des eaux d'égout,24,59.5
2023,Québec,Autres infrastructure d'égout,24,48.5
2023,Québec,Réseaux de communication,24,61.1
2023,Québec,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",24,67.7
2023,Québec,Fibre optique,24,57.0
2023,Québec,Structures de support pour la transmission,24,66.7
2023,Québec,Autres structures de communication,24,59.9
2023,Québec,Infrastructure liées à l'énergie électrique,24,54.4
2023,Québec,Centrales éoliennes et panneaux solaires,24,53.7
2023,Québec,Centrale énergétique thermale,24,54.6
2023,Québec,Centrale énergétique nucléaire,24,60.5
2023,Québec,Centrale énergétique hydraulique,24,53.9
2023,Québec,Réseaux de transport d'électricité,24,54.6
2023,Québec,Réseau de distribution d'électricité,24,55.0
2023,Québec,Autres constructions de l'énergie électrique,24,53.7
2023,Québec,Construction liée aux installations de pétrole et de gaz,24,67.6
2023,Québec,Oléoducs,24,67.6
2023,Québec,Autres travaux de génie,24,67.6
2023,Québec,Installations d'élimination des déchets,24,87.9
2023,Québec,Installations récréatives de plein air,24,64.7
2023,Québec,Dépollution,24,87.7
2023,Québec,Autres machines et matériel,24,46.5
2023,Québec,"Turbines, turbogénérateurs et groupes générateurs de turbine",24,46.0
2023,Québec,"Systèmes d'alimentation en vapeur, de réacteur nucléaire",24,31.0
2023,Québec,Matériel de traitement de l'eau,24,59.8
2023,Québec,Transformateurs de puissance et de distribution,24,44.1
2023,Québec,Machines et matériel de transport,24,57.7
2023,Québec,Autobus,24,38.3
2023,Québec,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",24,64.4
2023,Ontario,Total des actifs,35,58.6
2023,Ontario,Immeubles commerciaux,35,54.1
2023,Ontario,Installations sportives avec capacité d'accueil de spectateurs,35,63.8
2023,Ontario,Installations récréatives intérieures,35,52.5
2023,Ontario,Résidences d'étudiants,35,48.4
2023,Ontario,Aéroports et autres gares de voyageurs,35,53.6
2023,Ontario,Édifices de communications,35,61.1
2023,Ontario,Bâtiments institutionnels,35,57.0
2023,Ontario,"Écoles, collèges, universités et autres bâtiments d'enseignement",35,58.1
2023,Ontario,Hôpitaux,35,56.8
2023,Ontario,Maisons de soins infirmiers et résidences pour personnes âgées,35,56.0
2023,Ontario,Centres religieux et lieux commémoratifs,35,41.0
2023,Ontario,Musées,35,67.5
2023,Ontario,Lieux historiques,35,52.4
2023,Ontario,Bibliothèques,35,66.5
2023,Ontario,Installations de sécurité publique,35,52.8
2023,Ontario,Infrastructures de génie maritime,35,41.3
2023,Ontario,Ports de mer,35,51.9
2023,Ontario,Ports de plaisance et ports de commerce,35,26.4
2023,Ontario,Canaux et voies navigables,35,52.6
2023,Ontario,Autres infrastructures de génie maritime,35,44.3
2023,Ontario,Infrastructures de génie liées aux transports,35,62.8
2023,Ontario,Structures et réseaux autoroutiers et routiers,35,55.9
2023,Ontario,Ponts,35,59.8
2023,Ontario,Tunnels,35,50.2
2023,Ontario,Lignes de chemins de fer,35,73.6
2023,Ontario,Pistes d'atterrissage et de décollage,35,57.2
2023,Ontario,Infrastructure d'adduction et de distribution d'eau,35,60.7
2023,Ontario,Usines de filtration de l'eau,35,51.6
2023,Ontario,Autres infrastructure d'eau,35,67.7
2023,Ontario,Infrastructures pour les eaux usées,35,52.4
2023,Ontario,Usines d'épuration des eaux d'égout,35,51.4
2023,Ontario,Autres infrastructure d'égout,35,53.0
2023,Ontario,Réseaux de communication,35,62.4
2023,Ontario,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",35,58.4
2023,Ontario,Fibre optique,35,62.0
2023,Ontario,Structures de support pour la transmission,35,65.7
2023,Ontario,Autres structures de communication,35,65.6
2023,Ontario,Infrastructure liées à l'énergie électrique,35,59.8
2023,Ontario,Centrales éoliennes et panneaux solaires,35,75.9
2023,Ontario,Centrale énergétique thermale,35,64.5
2023,Ontario,Centrale énergétique nucléaire,35,68.1
2023,Ontario,Centrale énergétique hydraulique,35,69.1
2023,Ontario,Réseaux de transport d'électricité,35,66.8
2023,Ontario,Réseau de distribution d'électricité,35,53.9
2023,Ontario,Autres constructions de l'énergie électrique,35,75.9
2023,Ontario,Construction liée aux installations de pétrole et de gaz,35,40.3
2023,Ontario,Oléoducs,35,40.3
2023,Ontario,Autres travaux de génie,35,52.9
2023,Ontario,Installations d'élimination des déchets,35,54.5
2023,Ontario,Installations récréatives de plein air,35,59.7
2023,Ontario,Dépollution,35,41.8
2023,Ontario,Autres machines et matériel,35,57.4
2023,Ontario,"Turbines, turbogénérateurs et groupes générateurs de turbine",35,57.0
2023,Ontario,"Systèmes d'alimentation en vapeur, de réacteur nucléaire",35,70.5
2023,Ontario,Matériel de traitement de l'eau,35,53.8
2023,Ontario,Transformateurs de puissance et de distribution,35,54.1
2023,Ontario,Machines et matériel de transport,35,56.1
2023,Ontario,Autobus,35,44.0
2023,Ontario,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",35,63.0
2023,Manitoba,Total des actifs,46,58.9
2023,Manitoba,Immeubles commerciaux,46,50.6
2023,Manitoba,Installations sportives avec capacité d'accueil de spectateurs,46,50.6
2023,Manitoba,Installations récréatives intérieures,46,48.9
2023,Manitoba,Résidences d'étudiants,46,66.4
2023,Manitoba,Aéroports et autres gares de voyageurs,46,51.8
2023,Manitoba,Édifices de communications,46,68.3
2023,Manitoba,Bâtiments institutionnels,46,55.5
2023,Manitoba,"Écoles, collèges, universités et autres bâtiments d'enseignement",46,55.7
2023,Manitoba,Hôpitaux,46,54.4
2023,Manitoba,Maisons de soins infirmiers et résidences pour personnes âgées,46,45.4
2023,Manitoba,Centres religieux et lieux commémoratifs,46,60.8
2023,Manitoba,Musées,46,63.9
2023,Manitoba,Lieux historiques,46,65.1
2023,Manitoba,Bibliothèques,46,72.0
2023,Manitoba,Installations de sécurité publique,46,59.8
2023,Manitoba,Infrastructures de génie maritime,46,43.8
2023,Manitoba,Ports de mer,46,44.7
2023,Manitoba,Ports de plaisance et ports de commerce,46,29.4
2023,Manitoba,Canaux et voies navigables,46,45.4
2023,Manitoba,Autres infrastructures de génie maritime,46,88.2
2023,Manitoba,Infrastructures de génie liées aux transports,46,56.3
2023,Manitoba,Structures et réseaux autoroutiers et routiers,46,55.7
2023,Manitoba,Ponts,46,49.4
2023,Manitoba,Tunnels,46,43.3
2023,Manitoba,Lignes de chemins de fer,46,61.5
2023,Manitoba,Pistes d'atterrissage et de décollage,46,58.9
2023,Manitoba,Infrastructure d'adduction et de distribution d'eau,46,57.7
2023,Manitoba,Usines de filtration de l'eau,46,60.0
2023,Manitoba,Autres infrastructure d'eau,46,57.3
2023,Manitoba,Infrastructures pour les eaux usées,46,47.2
2023,Manitoba,Usines d'épuration des eaux d'égout,46,56.8
2023,Manitoba,Autres infrastructure d'égout,46,44.5
2023,Manitoba,Réseaux de communication,46,65.7
2023,Manitoba,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",46,66.3
2023,Manitoba,Fibre optique,46,65.6
2023,Manitoba,Structures de support pour la transmission,46,67.4
2023,Manitoba,Autres structures de communication,46,63.6
2023,Manitoba,Infrastructure liées à l'énergie électrique,46,64.6
2023,Manitoba,Centrales éoliennes et panneaux solaires,46,44.1
2023,Manitoba,Centrale énergétique thermale,46,67.3
2023,Manitoba,Centrale énergétique hydraulique,46,64.8
2023,Manitoba,Réseaux de transport d'électricité,46,62.8
2023,Manitoba,Réseau de distribution d'électricité,46,67.9
2023,Manitoba,Autres constructions de l'énergie électrique,46,44.1
2023,Manitoba,Construction liée aux installations de pétrole et de gaz,46,50.5
2023,Manitoba,Oléoducs,46,50.5
2023,Manitoba,Autres travaux de génie,46,64.0
2023,Manitoba,Installations d'élimination des déchets,46,59.3
2023,Manitoba,Installations récréatives de plein air,46,67.6
2023,Manitoba,Dépollution,46,60.8
2023,Manitoba,Autres machines et matériel,46,50.3
2023,Manitoba,"Turbines, turbogénérateurs et groupes générateurs de turbine",46,18.0
2023,Manitoba,Matériel de traitement de l'eau,46,61.0
2023,Manitoba,Transformateurs de puissance et de distribution,46,51.0
2023,Manitoba,Machines et matériel de transport,46,64.0
2023,Manitoba,Autobus,46,51.2
2023,Manitoba,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",46,69.3
2023,Saskatchewan,Total des actifs,47,57.9
2023,Saskatchewan,Immeubles commerciaux,47,52.5
2023,Saskatchewan,Installations sportives avec capacité d'accueil de spectateurs,47,72.8
2023,Saskatchewan,Installations récréatives intérieures,47,50.8
2023,Saskatchewan,Résidences d'étudiants,47,48.7
2023,Saskatchewan,Aéroports et autres gares de voyageurs,47,50.5
2023,Saskatchewan,Édifices de communications,47,53.2
2023,Saskatchewan,Bâtiments institutionnels,47,52.3
2023,Saskatchewan,"Écoles, collèges, universités et autres bâtiments d'enseignement",47,53.4
2023,Saskatchewan,Hôpitaux,47,47.7
2023,Saskatchewan,Maisons de soins infirmiers et résidences pour personnes âgées,47,50.7
2023,Saskatchewan,Centres religieux et lieux commémoratifs,47,46.3
2023,Saskatchewan,Musées,47,53.7
2023,Saskatchewan,Lieux historiques,47,84.2
2023,Saskatchewan,Bibliothèques,47,64.2
2023,Saskatchewan,Installations de sécurité publique,47,67.1
2023,Saskatchewan,Infrastructures de génie maritime,47,56.2
2023,Saskatchewan,Ports de mer,47,78.8
2023,Saskatchewan,Ports de plaisance et ports de commerce,47,42.5
2023,Saskatchewan,Canaux et voies navigables,47,67.2
2023,Saskatchewan,Autres infrastructures de génie maritime,47,24.7
2023,Saskatchewan,Infrastructures de génie liées aux transports,47,62.7
2023,Saskatchewan,Structures et réseaux autoroutiers et routiers,47,60.3
2023,Saskatchewan,Ponts,47,67.1
2023,Saskatchewan,Tunnels,47,75.7
2023,Saskatchewan,Lignes de chemins de fer,47,65.9
2023,Saskatchewan,Pistes d'atterrissage et de décollage,47,69.8
2023,Saskatchewan,Infrastructure d'adduction et de distribution d'eau,47,55.1
2023,Saskatchewan,Usines de filtration de l'eau,47,46.6
2023,Saskatchewan,Autres infrastructure d'eau,47,70.0
2023,Saskatchewan,Infrastructures pour les eaux usées,47,53.5
2023,Saskatchewan,Usines d'épuration des eaux d'égout,47,68.8
2023,Saskatchewan,Autres infrastructure d'égout,47,50.6
2023,Saskatchewan,Réseaux de communication,47,68.6
2023,Saskatchewan,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",47,63.7
2023,Saskatchewan,Fibre optique,47,68.7
2023,Saskatchewan,Structures de support pour la transmission,47,78.9
2023,Saskatchewan,Autres structures de communication,47,60.3
2023,Saskatchewan,Infrastructure liées à l'énergie électrique,47,62.1
2023,Saskatchewan,Centrales éoliennes et panneaux solaires,47,58.1
2023,Saskatchewan,Centrale énergétique thermale,47,71.3
2023,Saskatchewan,Centrale énergétique hydraulique,47,57.7
2023,Saskatchewan,Réseaux de transport d'électricité,47,60.8
2023,Saskatchewan,Réseau de distribution d'électricité,47,62.2
2023,Saskatchewan,Autres constructions de l'énergie électrique,47,58.1
2023,Saskatchewan,Construction liée aux installations de pétrole et de gaz,47,52.6
2023,Saskatchewan,Oléoducs,47,52.6
2023,Saskatchewan,Autres travaux de génie,47,59.1
2023,Saskatchewan,Installations d'élimination des déchets,47,71.4
2023,Saskatchewan,Installations récréatives de plein air,47,56.5
2023,Saskatchewan,Dépollution,47,54.3
2023,Saskatchewan,Autres machines et matériel,47,66.0
2023,Saskatchewan,"Turbines, turbogénérateurs et groupes générateurs de turbine",47,68.0
2023,Saskatchewan,Matériel de traitement de l'eau,47,71.7
2023,Saskatchewan,Transformateurs de puissance et de distribution,47,62.0
2023,Saskatchewan,Machines et matériel de transport,47,62.1
2023,Saskatchewan,Autobus,47,49.1
2023,Saskatchewan,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",47,64.3
2023,Alberta,Total des actifs,48,61.4
2023,Alberta,Immeubles commerciaux,48,55.5
2023,Alberta,Installations sportives avec capacité d'accueil de spectateurs,48,54.4
2023,Alberta,Installations récréatives intérieures,48,58.9
2023,Alberta,Résidences d'étudiants,48,54.5
2023,Alberta,Aéroports et autres gares de voyageurs,48,51.8
2023,Alberta,Édifices de communications,48,61.9
2023,Alberta,Bâtiments institutionnels,48,59.2
2023,Alberta,"Écoles, collèges, universités et autres bâtiments d'enseignement",48,60.3
2023,Alberta,Hôpitaux,48,53.9
2023,Alberta,Maisons de soins infirmiers et résidences pour personnes âgées,48,71.2
2023,Alberta,Centres religieux et lieux commémoratifs,48,62.9
2023,Alberta,Musées,48,57.5
2023,Alberta,Lieux historiques,48,50.3
2023,Alberta,Bibliothèques,48,57.7
2023,Alberta,Installations de sécurité publique,48,69.9
2023,Alberta,Infrastructures de génie maritime,48,18.1
2023,Alberta,Ports de mer,48,20.9
2023,Alberta,Ports de plaisance et ports de commerce,48,29.4
2023,Alberta,Canaux et voies navigables,48,53.4
2023,Alberta,Autres infrastructures de génie maritime,48,2.1
2023,Alberta,Infrastructures de génie liées aux transports,48,58.3
2023,Alberta,Structures et réseaux autoroutiers et routiers,48,56.7
2023,Alberta,Ponts,48,48.0
2023,Alberta,Tunnels,48,50.5
2023,Alberta,Lignes de chemins de fer,48,67.1
2023,Alberta,Pistes d'atterrissage et de décollage,48,75.5
2023,Alberta,Infrastructure d'adduction et de distribution d'eau,48,56.5
2023,Alberta,Usines de filtration de l'eau,48,51.9
2023,Alberta,Autres infrastructure d'eau,48,57.7
2023,Alberta,Infrastructures pour les eaux usées,48,59.1
2023,Alberta,Usines d'épuration des eaux d'égout,48,70.6
2023,Alberta,Autres infrastructure d'égout,48,56.8
2023,Alberta,Réseaux de communication,48,50.7
2023,Alberta,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",48,50.1
2023,Alberta,Fibre optique,48,49.3
2023,Alberta,Structures de support pour la transmission,48,53.9
2023,Alberta,Autres structures de communication,48,51.0
2023,Alberta,Infrastructure liées à l'énergie électrique,48,64.6
2023,Alberta,Centrales éoliennes et panneaux solaires,48,81.4
2023,Alberta,Centrale énergétique thermale,48,79.0
2023,Alberta,Centrale énergétique hydraulique,48,72.9
2023,Alberta,Réseaux de transport d'électricité,48,59.8
2023,Alberta,Réseau de distribution d'électricité,48,61.3
2023,Alberta,Autres constructions de l'énergie électrique,48,81.4
2023,Alberta,Construction liée aux installations de pétrole et de gaz,48,69.4
2023,Alberta,Oléoducs,48,69.4
2023,Alberta,Autres travaux de génie,48,59.4
2023,Alberta,Installations d'élimination des déchets,48,60.5
2023,Alberta,Installations récréatives de plein air,48,64.8
2023,Alberta,Dépollution,48,44.0
2023,Alberta,Autres machines et matériel,48,48.2
2023,Alberta,"Turbines, turbogénérateurs et groupes générateurs de turbine",48,46.7
2023,Alberta,Matériel de traitement de l'eau,48,55.5
2023,Alberta,Transformateurs de puissance et de distribution,48,48.9
